index,date,year,weekday,title,performance_type,age_rating,venue,time,ticket_status,premiere,repertoire,season
1895,1/8/2022,2022,суббота,Сказка о царе Салтане,Опера,12+,Новая сцена,12:00,sold,9/26/2019,TRUE,247
1896,1/8/2022,2022,суббота,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,247
1899,1/9/2022,2022,воскресенье,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,247
1900,1/9/2022,2022,воскресенье,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,247
1901,1/10/2022,2022,понедельник,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,247
1902,1/11/2022,2022,вторник,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,247
1908,1/14/2022,2022,пятница,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1909,1/15/2022,2022,суббота,История Кая и Герды,Опера,6+,Новая сцена,12:00,sold,11/28/2014,TRUE,247
1910,1/15/2022,2022,суббота,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1911,1/16/2022,2022,воскресенье,История Кая и Герды,Опера,6+,Новая сцена,14:00,sold,11/28/2014,TRUE,247
1912,1/16/2022,2022,воскресенье,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1914,1/18/2022,2022,вторник,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1917,1/19/2022,2022,среда,Идиот,Опера,16+,Новая сцена,19:00,sold,2/12/2017,TRUE,247
1918,1/20/2022,2022,четверг,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,247
1919,1/20/2022,2022,четверг,Идиот,Опера,16+,Новая сцена,19:00,sold,2/12/2017,TRUE,247
1921,1/21/2022,2022,пятница,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,247
1922,1/22/2022,2022,суббота,Иоланта,Опера,12+ ,Новая сцена,12:00,sold,10/28/2015,TRUE,247
1923,1/22/2022,2022,суббота,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,247
1924,1/22/2022,2022,суббота,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,247
1926,1/23/2022,2022,воскресенье,Иоланта,Опера,12+ ,Новая сцена,14:00,sold,10/28/2015,TRUE,247
1927,1/23/2022,2022,воскресенье,Драгоценности,Балет,6+,Историческая сцена,18:00,sold,5/5/2012,TRUE,247
1928,1/25/2022,2022,вторник,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,247
1929,1/26/2022,2022,среда,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,247
1930,1/26/2022,2022,среда,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,247
1931,1/27/2022,2022,четверг,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,247
1932,1/27/2022,2022,четверг,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,247
1933,1/28/2022,2022,пятница,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,247
1934,1/29/2022,2022,суббота,Кармен-сюита,Балет,16+,Новая сцена,12:00,sold,11/18/2005,TRUE,247
1935,1/29/2022,2022,суббота,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,247
1936,1/29/2022,2022,суббота,Этюды,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,247
1937,1/30/2022,2022,воскресенье,Царская невеста,Опера,12+,Историческая сцена,14:00,sold,2/22/2014,TRUE,247
1938,1/30/2022,2022,воскресенье,Этюды,Балет,16+,Новая сцена,14:00,sold,3/19/2017,TRUE,247
1940,2/2/2022,2022,среда,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,247
1941,2/2/2022,2022,среда,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1943,2/3/2022,2022,четверг,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,247
1944,2/3/2022,2022,четверг,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1946,2/4/2022,2022,пятница,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1947,2/5/2022,2022,суббота,Легенда о любви,Балет,12+,Историческая сцена,12:00,sold,10/23/2014,TRUE,247
1948,2/5/2022,2022,суббота,Богема,Опера,12+,Новая сцена,14:00,sold,7/24/2018,TRUE,247
1949,2/5/2022,2022,суббота,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,247
1950,2/6/2022,2022,воскресенье,Легенда о любви,Балет,12+,Историческая сцена,14:00,sold,10/23/2014,TRUE,247
1952,2/8/2022,2022,вторник,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1953,2/8/2022,2022,вторник,Ромео и Джульетта,Балет,12+,Новая сцена,19:00,sold,11/22/2017,TRUE,247
1954,2/9/2022,2022,среда,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1955,2/9/2022,2022,среда,Ромео и Джульетта,Балет,12+,Новая сцена,19:00,sold,11/22/2017,TRUE,247
1956,2/10/2022,2022,четверг,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1957,2/10/2022,2022,четверг,Ромео и Джульетта,Балет,12+,Новая сцена,19:00,sold,11/22/2017,TRUE,247
1960,2/12/2022,2022,суббота,Коппелия,Балет,12+,Новая сцена,12:00,sold,4/20/2018,TRUE,247
1961,2/12/2022,2022,суббота,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,247
1964,2/13/2022,2022,воскресенье,Коппелия,Балет,12+,Новая сцена,14:00,sold,4/20/2018,TRUE,247
1966,2/15/2022,2022,вторник,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1968,2/16/2022,2022,среда,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1969,2/17/2022,2022,четверг,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1971,2/19/2022,2022,суббота,Сильфида,Балет,12+,Новая сцена,12:00,sold,2/20/2008,TRUE,247
1975,2/19/2022,2022,суббота,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,247
1977,2/20/2022,2022,воскресенье,Сильфида,Балет,12+,Новая сцена,14:00,sold,2/20/2008,TRUE,247
1980,2/23/2022,2022,среда,Светлый ручей,Балет,12+,Новая сцена,19:00,sold,4/18/2003,TRUE,247
1982,2/24/2022,2022,четверг,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,247
1983,2/24/2022,2022,четверг,Светлый ручей,Балет,12+,Новая сцена,19:00,sold,4/18/2003,TRUE,247
1985,2/25/2022,2022,пятница,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,247
1987,2/26/2022,2022,суббота,Онегин,Балет,12+,Новая сцена,12:00,sold,7/12/2013,TRUE,247
1991,2/26/2022,2022,суббота,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,247
1993,2/27/2022,2022,воскресенье,Онегин,Балет,12+,Новая сцена,14:00,sold,7/12/2013,TRUE,247
1996,2/27/2022,2022,воскресенье,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,247
1998,2/28/2022,2022,понедельник,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,247
1999,3/2/2022,2022,среда,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,247
2000,3/2/2022,2022,среда,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,247
2001,3/3/2022,2022,четверг,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,247
2002,3/3/2022,2022,четверг,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,247
2003,3/5/2022,2022,суббота,Анна Каренина ,Балет,16+ ,Историческая сцена,12:00,sold,3/23/2018,TRUE,247
2004,3/5/2022,2022,суббота,Севильский цирюльник,Опера,12+,Новая сцена,12:00,sold,11/3/2018,TRUE,247
2005,3/5/2022,2022,суббота,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,247
2006,3/5/2022,2022,суббота,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,247
2007,3/6/2022,2022,воскресенье,Анна Каренина ,Балет,16+ ,Историческая сцена,14:00,sold,3/23/2018,TRUE,247
2008,3/6/2022,2022,воскресенье,Севильский цирюльник,Опера,12+,Новая сцена,14:00,sold,11/3/2018,TRUE,247
2012,3/9/2022,2022,среда,Иван Грозный,Балет,16+ ,Историческая сцена,19:00,sold,11/8/2012,TRUE,247
2014,3/10/2022,2022,четверг,Иван Грозный,Балет,16+ ,Историческая сцена,19:00,sold,11/8/2012,TRUE,247
2017,3/12/2022,2022,суббота,Баядерка,Балет,12+,Историческая сцена,12:00,sold,1/24/2013,TRUE,247
2018,3/12/2022,2022,суббота,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,247
2019,3/12/2022,2022,суббота,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,247
2020,3/13/2022,2022,воскресенье,Баядерка,Балет,12+,Историческая сцена,14:00,sold,1/24/2013,TRUE,247
2021,3/13/2022,2022,воскресенье,Сказка о царе Салтане,Опера,12+,Новая сцена,14:00,sold,9/26/2019,TRUE,247
2022,3/15/2022,2022,вторник,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,247
2023,3/16/2022,2022,среда,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,247
2024,3/17/2022,2022,четверг,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
2025,3/17/2022,2022,четверг,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,247
2027,3/18/2022,2022,пятница,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
2028,3/19/2022,2022,суббота,Светлый ручей,Балет,12+,Новая сцена,12:00,sold,4/18/2003,TRUE,247
2033,3/19/2022,2022,суббота,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
2034,3/19/2022,2022,суббота,Светлый ручей,Балет,12+,Новая сцена,19:00,sold,4/18/2003,TRUE,247
2036,3/20/2022,2022,воскресенье,Травиата,Опера,16+ ,Историческая сцена,14:00,sold,10/7/2012,TRUE,247
2037,3/20/2022,2022,воскресенье,Светлый ручей,Балет,12+,Новая сцена,14:00,sold,4/18/2003,TRUE,247
2041,3/22/2022,2022,вторник,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,247
2042,3/23/2022,2022,среда,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,247
2043,3/23/2022,2022,среда,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,247
2044,3/24/2022,2022,четверг,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,247
2046,3/25/2022,2022,пятница,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,247
2048,3/26/2022,2022,суббота,Лебединое озеро,Балет,12+,Историческая сцена,12:00,sold,3/2/2001,TRUE,247
2049,3/26/2022,2022,суббота,Свадьба Фигаро,Опера,12+,Новая сцена,12:00,sold,4/25/2015,TRUE,247
2050,3/26/2022,2022,суббота,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
2051,3/26/2022,2022,суббота,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,247
2053,3/27/2022,2022,воскресенье,Лебединое озеро,Балет,12+,Историческая сцена,14:00,sold,3/2/2001,TRUE,247
2054,3/27/2022,2022,воскресенье,Свадьба Фигаро,Опера,12+,Новая сцена,14:00,sold,4/25/2015,TRUE,247
2056,3/29/2022,2022,вторник,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,247
2057,3/30/2022,2022,среда,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,247
2058,3/31/2022,2022,четверг,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,247
